,Unnamed: 0,food_id,food_name,calcium,calories,carbohydrate,fat,potassium,protein,serving_description,sodium,sugar,vitamin_a,vitamin_c
8030,45569,7102,Reduced Calorie Creamy Dressing (made with Sour Cream and/or Buttermilk and Oil),1,160,7.0,14.0,36,1.5,100 g,1023,5.65,0,1
8031,45575,7103,Reduced Calorie Fat Free Cholesterol Free Creamy Dressing (made with Sour Cream and/or Buttermilk and Oil),4,107,20.0,2.7,133,1.4,100 g,1000,5.35,0,0
8032,45580,7104,Low Calorie Oil Free Salad Dressing,1,27,5.04,0.0,36,0.04,100 g,1709,4.61,0,1
8033,45588,7106,Brown Sugar,0,387,99.98,0.0,2,0.0,100 g,0,99.91,0,0
8034,45598,7107,Sugar,9,377,97.33,0.0,346,0.0,100 g,39,96.21,0,0
8035,45604,7108,"Fructose Sweetener (Sugar Substitute, Dry Powder)",9,377,97.33,0.0,346,0.0,100 g,39,96.21,0,0
8036,45608,7108,"Fructose Sweetener (Sugar Substitute, Dry Powder)",0,368,100.0,0.0,0,0.0,100 g,12,92.7,0,0
8037,45614,7110,"Brown Sugar Replacement (Saccharin Based, Dry Powder)",0,387,99.87,0.0,2,0.02,100 g,0,99.72,0,0
8038,45617,7110,"Brown Sugar Replacement (Saccharin Based, Dry Powder)",0,360,89.11,0.0,4,0.94,100 g,428,85.19,0,0
8039,45622,7111,Syrup,1,259,66.86,0.04,25,0.0,100 g,82,47.77,0,0
8040,45628,7112,Pancake Syrup,1,265,69.6,0.1,6,0.0,100 g,61,42.0,0,0
8041,45633,7113,Light or Dark Corn Syrup,1,283,76.79,0.2,1,0.0,100 g,62,26.77,0,0
8042,45638,7114,Buttered Blends Syrup,1,290,74.86,1.82,1,0.02,100 g,267,26.1,1,0
8043,45643,7115,Fruit Syrup,1,268,71.82,0.12,14,0.03,100 g,20,31.97,0,2
8044,45648,7116,"Low Sodium Cream of Vegetable Soup (Prepared with Water, Made From Dry Mix)",13,65,8.64,0.2,224,7.25,100 g,230,4.83,7,10
8045,45655,7118,Minestrone Soup (Home Recipe),2,50,9.0,0.8,186,2.0,100 g,215,2.13,13,10
8046,45658,7118,Minestrone Soup (Home Recipe),2,99,9.25,5.36,250,3.82,100 g,297,1.55,11,6
8051,45678,7124,Chunky Style Vegetable Soup with Pasta,2,59,9.78,1.58,171,1.72,100 g,672,3.13,57,2
8052,45682,7125,Bouillon Vegetable Broth,3,53,8.64,1.17,255,2.13,100 g,360,2.17,36,3
8053,45685,7125,Bouillon Vegetable Broth,0,7,0.83,0.01,23,0.87,100 g,1325,0.45,0,0
8054,45691,7126,Baby Food Squash,2,24,5.6,0.2,182,0.8,100 g,2,2.22,40,13
8055,45698,7128,Baby Food Strained Green Beans and Potatoes,2,68,15.23,0.28,154,1.26,100 g,33,4.0,50,8
8056,45704,7128,Baby Food Strained Green Beans and Potatoes,6,63,9.0,1.9,148,2.2,100 g,18,2.35,2,2
8057,45712,7130,Baby Food Garden Vegetables Mixed Vegetables,1,34,7.7,0.1,182,1.3,100 g,83,6.09,1,4
8058,45716,7130,Baby Food Garden Vegetables Mixed Vegetables,2,35,7.68,0.37,155,1.63,100 g,28,1.97,89,6
8059,45724,7131,Baby Food Peas and Brown Rice,1,64,11.49,0.5,93,3.4,100 g,6,2.88,8,5
8065,45761,7144,Salted Margarine-Like Spread Stick,2,518,0.14,58.34,30,0.6,100 g,785,0.0,71,0
8066,45767,7145,Unsalted Margarine Tub,3,716,0.5,80.4,38,0.8,100 g,28,0.0,72,0
8067,45775,7146,Unsalted Margarine-Like Spread Stick,2,519,0.14,58.34,30,0.6,100 g,2,0.0,71,0
8068,45781,7147,Fat Free Salted Margarine-Like Spread Tub,1,44,4.34,3.04,36,0.1,100 g,580,0.0,66,0
8069,45787,7148,Butter-Vegetable Oil Blend,3,718,0.65,80.7,36,0.88,100 g,897,0.0,72,0
8070,45795,7149,Fat-Free Powder Butter Replacement,2,373,89.0,1.0,2,2.0,100 g,1200,5.3,0,0
8071,45799,7150,Animal Fat or Drippings,0,841,0.0,92.18,21,2.23,100 g,605,0.0,0,0
8072,45803,7151,Shortening,0,884,0.0,100.0,0,0.0,100 g,0,0.0,0,0
8073,45807,7152,Clarified Butter Ghee,0,876,0.0,99.48,5,0.28,100 g,2,0.0,61,0
8074,45812,7153,Coconut Oil,0,862,0.0,100.0,0,0.0,100 g,0,0.0,0,0
8075,45817,7154,Peanut Oil,0,884,0.0,100.0,0,0.0,100 g,0,0.0,0,0
8076,45822,7155,Canola and Soybean Oil,0,884,0.0,100.0,0,0.0,100 g,0,0.0,0,0
8077,45827,7156,Sunflower Oil,0,884,0.0,100.0,0,0.0,100 g,0,0.0,0,0
8078,45832,7157,Walnut Oil,0,884,0.0,100.0,0,0.0,100 g,0,0.0,0,0
8079,45838,7158,Salad Dressing,2,387,9.01,39.53,46,0.83,100 g,1262,7.84,2,0
8081,45848,7160,"Fruit Dressing (made with Honey, Oil and Water)",0,507,22.96,47.8,15,0.08,100 g,2,22.88,0,0
8082,45854,7161,Honey Mustard Dressing,2,321,44.6,17.31,66,0.93,100 g,574,43.34,0,2
8083,45865,7163,Baby Food Strained Peas,4,25,5.9,0.1,158,1.3,100 g,2,1.15,9,9
8087,45892,7166,Low Calorie Salad Dressing,2,147,14.69,9.98,106,0.75,100 g,1102,9.42,4,0
8088,45897,7167,Cholesterol Free Fat Free Reduced Calorie Blue or Roquefort Cheese Dressing,7,115,25.6,0.8,194,2.1,100 g,799,11.0,0,0
8089,45903,7168,Low Calorie Caesar Dressing,2,110,18.6,4.4,29,0.3,100 g,1078,16.32,0,0
8090,45908,7169,Low Calorie or Diet Mayonnaise-Type Salad Dressing,1,263,23.9,19.0,24,0.9,100 g,691,4.34,4,0
8091,45913,7170,Cholesterol Free Low Calorie or Diet Mayonnaise-Type Salad Dressing,1,390,23.9,33.4,9,0.9,100 g,711,6.4,4,0
8092,45920,7171,Low Calorie Italian Dressing,1,75,4.57,6.38,85,0.47,100 g,1366,4.55,0,0
8093,45926,7172,Low Calorie Thousand Island Dressing,2,204,22.19,13.15,202,0.87,100 g,831,17.31,6,0
8094,45932,7173,Low Calorie Creamy Dressing (made with Sour Cream and/or Buttermilk and Oil),2,209,6.82,20.26,27,0.42,100 g,1379,6.61,0,1
8095,45938,7174,Cholesterol Free Reduced Calorie Creamy Dressing (made with Sour Cream and/or Buttermilk and Oil),4,140,16.0,8.0,49,1.0,100 g,932,3.28,1,0
8096,45946,7176,White Sugar (Powdered Confectioner's),0,387,99.98,0.0,2,0.0,100 g,0,99.91,0,0
8097,45950,7177,Maple Sugar,0,389,99.6,0.1,2,0.0,100 g,1,97.91,0,0
8098,45954,7178,Cinnamon Sugar,9,354,90.9,0.2,274,0.1,100 g,11,84.87,0,0
8099,45959,7179,"Sugar Substitute (Herbal Extract Sweetener, Liquid)",8,379,98.68,0.21,34,0.25,100 g,2,93.6,0,3
8100,45963,7179,"Sugar Substitute (Herbal Extract Sweetener, Liquid)",0,40,49.2,0.0,0,0.8,100 g,21,0.01,0,0
8101,45969,7181,"Sugar Substitute (Saccharin Based, Dry Powder and Tablets)",0,360,89.11,0.0,4,0.94,100 g,428,85.19,0,0
8102,45975,7182,"Sugar Substitute (Saccharin Based, Liquid)",0,360,89.11,0.0,4,0.94,100 g,428,85.19,0,0
8103,45979,7182,"Sugar Substitute (Saccharin Based, Liquid)",0,8,2.05,0.0,0,0.02,100 g,12,1.96,0,0
8104,45986,7184,Cane and Corn Pancake Syrup,0,365,89.08,0.0,4,2.17,100 g,0,80.7,0,0
8105,45990,7184,Cane and Corn Pancake Syrup,1,283,76.79,0.2,1,0.0,100 g,62,26.77,0,0
8106,45995,7193,White Icing,1,404,79.57,10.55,14,0.24,100 g,191,78.0,10,0
8107,46000,7194,Dietetic Syrup,0,40,49.2,0.0,0,0.8,100 g,21,0.01,0,0
8108,46005,7195,Dietetic Topping,3,58,14.46,1.49,399,2.05,100 g,85,7.45,0,0
8109,46010,7196,Fruit Sauce,1,209,39.22,6.3,102,0.29,100 g,54,35.66,10,16
8110,46015,7197,Raisin Sauce,1,128,21.69,5.08,86,0.45,100 g,110,18.63,4,0
8111,46020,7198,Plain Dessert Sauce,0,144,19.83,7.54,2,0.02,100 g,64,17.16,6,0
8113,46032,7200,Jam Preserves,2,260,66.63,0.14,77,0.54,100 g,36,42.64,2,15
8114,46037,7201,Fruit Butter,1,173,42.77,0.0,91,0.39,100 g,15,35.3,0,2
8115,46043,7202,Marmalade,4,246,66.3,0.0,37,0.3,100 g,56,60.0,1,8
8116,46048,7203,"Jams, Preserves or Marmalades, Dietetic (Sweetened with Artificial Sweetener)",1,132,53.6,0.3,69,0.3,100 g,0,37.81,0,0
8117,46055,7204,Guava Paste,0,282,72.83,0.04,69,0.1,100 g,1,71.7,2,73
8118,46058,7205,Sweetpotato Paste,1,294,75.3,0.04,70,0.41,100 g,8,71.66,94,6
8119,46062,7206,Chinese Preserved Sweet Vegetable,1,371,95.59,0.06,86,0.39,100 g,3,95.0,1,7
8120,46065,7207,Dry Sweetened Gelatin Powder,0,381,90.5,0.0,7,7.8,100 g,466,86.04,0,0
8121,46070,7208,Gelatin Snacks,0,139,33.0,0.0,3,2.84,100 g,171,31.37,0,0
8122,46075,7209,Gelatin Dessert with Fruit,0,65,16.13,0.09,98,1.08,100 g,47,13.38,0,6
8123,46079,7210,Gelatin Dessert with Whipped Cream,0,81,14.83,1.83,2,1.22,100 g,71,14.18,0,0
8124,46083,7211,Gelatin Dessert with Fruit and Whipped Cream,1,99,15.22,4.27,94,1.19,100 g,46,12.48,4,5
8125,46088,7212,Gelatin Dessert with Fruit and Cream Cheese,1,79,15.49,1.74,99,1.39,100 g,59,12.75,2,5
8126,46092,7213,Puerto Rican Style Spanish Stew (Cocido Espanol),2,83,7.93,2.89,239,6.46,100 g,357,1.64,14,15
8127,46100,7214,Butter,2,717,0.06,81.11,24,0.85,100 g,576,0.06,50,0
8128,46106,7215,Sweetened Margarine-Like Spread Tub,0,534,16.7,52.0,30,0.0,100 g,542,16.7,72,0
8129,46111,7216,Sandwich Spread,1,389,22.4,34.0,35,0.9,100 g,1000,15.18,4,0
8130,46117,7217,Honey Butter,1,470,49.38,32.53,41,0.52,100 g,233,49.21,20,1
8131,46122,7218,Rapeseed Oil,0,884,0.0,100.0,0,0.0,100 g,0,0.0,0,0
8132,46128,7219,French Dressing,2,457,15.58,44.81,67,0.77,100 g,836,15.95,9,0
8133,46133,7220,Green Goddess Dressing,3,427,7.36,43.33,58,1.9,100 g,867,6.67,1,0
8134,46138,7221,"Vinegar, Sugar and Water Dressing",0,52,12.2,0.0,21,0.0,100 g,1113,12.04,0,0
8135,46144,7223,Low Calorie Sugar Substitute (Powdered(,0,331,89.97,0.0,4,0.0,100 g,0,80.33,0,0
8136,46149,7224,Light Chocolate Syrup,0,362,89.1,0.0,4,1.56,100 g,214,82.94,0,0
8137,46154,7225,Caramelized Sugar,1,144,34.01,0.52,100,0.71,100 g,100,28.57,0,0
8138,46158,7225,Caramelized Sugar,9,377,97.33,0.0,346,0.0,100 g,39,96.21,0,0
8139,46163,7226,Chocolate Gravy,7,250,53.15,4.2,143,3.06,100 g,42,47.49,3,0
8140,46169,7227,Sweet and Sour Sauce,0,96,23.07,0.0,28,0.36,100 g,314,17.54,0,0
8141,46174,7228,Diet Jelly (Sweetened with Artificial Sweetener),1,132,53.6,0.3,69,0.3,100 g,0,37.81,0,0
8142,46179,7229,and Nuts Vegetable Gelatin Dessert with Fruit,1,76,13.91,2.19,72,1.42,100 g,48,12.26,1,4
8143,46184,7230,Gelatin Salad with Vegetables,1,51,12.12,0.03,45,1.11,100 g,236,11.12,14,9
8144,46190,7232,Diet Gelatin Dessert with Fruit (Sweetened with Low Calorie Sweetener),0,4,1.72,0.0,0,0.34,100 g,20,0.0,0,0
8145,46194,7232,Diet Gelatin Dessert with Fruit (Sweetened with Low Calorie Sweetener),0,33,9.05,0.1,107,0.56,100 g,13,5.46,0,6
8146,46199,7233,Diet Gelatin Dessert with Whipped Topping (Sweetened with Low Calorie Sweetener),0,26,4.72,0.47,3,0.84,100 g,53,0.84,0,0
8147,46204,7234,Diet Gelatin Dessert with Fruit and Cream Cheese (Sweetened with Low Calorie Sweetener),1,60,10.86,1.71,122,1.18,100 g,41,5.48,2,7
8148,46208,7235,Danish Dessert Pudding,1,146,37.41,0.02,17,0.07,100 g,46,26.6,0,1
8149,46212,7236,Puerto Rican Style Tastes Good to Me (Bien Me Sabe),2,318,47.44,14.65,149,2.41,100 g,12,46.02,2,2
8150,46218,7237,Puerto Rican Style Pineapple Custard (Flan De Pina),3,156,23.72,4.4,123,5.69,100 g,62,22.13,4,7
8151,46222,7238,Frozen Whipped Gelatin on a Stick,0,62,14.19,0.0,1,1.22,100 g,75,13.49,0,0
8152,46227,7239,Ice Pop (Sweetened with Low Calorie Sweetener),0,24,5.92,0.0,11,0.0,100 g,10,1.52,0,17
8153,46237,7240,Slurps Snow Cone,0,128,32.6,0.0,3,0.4,100 g,22,32.6,0,2
8154,46241,7249,Sugar Free Caramel,11,433,72.64,14.23,322,2.24,100 g,165,17.2,0,0
8155,46246,7251,Twix Cookie Bars,17,514,64.35,25.46,332,7.0,100 g,72,56.28,3,0
8156,46251,7252,Twix Peanut Butter Cookie Bars,9,499,65.58,24.39,156,4.6,100 g,193,48.02,2,1
8157,46255,7253,Chocolate Covered Espresso Coffee Beans,8,530,52.67,32.18,272,10.12,100 g,272,35.28,1,1
8158,46259,7254,Plain Milk Chocolate Candy,17,513,62.42,26.09,413,7.41,100 g,71,50.75,3,0
8159,46316,7255,Milk Chocolate Candy with Cereal,19,535,59.4,29.66,372,7.65,100 g,79,51.5,3,0
8160,46347,7256,Milk Chocolate Candy with Fruit and Nuts,17,496,63.4,26.5,343,6.3,100 g,145,55.0,4,1
8161,46363,7257,Milk Chocolate Candy with Almonds,13,456,59.8,24.38,494,7.58,100 g,47,51.48,2,0
8162,46389,7258,Milk Chocolate with Peanuts,22,526,53.2,34.4,444,9.0,100 g,74,43.9,3,0
8163,46403,7259,Semi-Sweet Chocolate Morsel,11,538,54.34,33.21,394,10.22,100 g,41,47.22,3,2
8164,46414,7259,Semi-Sweet Chocolate Morsel,3,479,63.1,30.0,365,4.2,100 g,11,54.5,0,0
8165,46420,7261,White Chocolate with Cereal,20,545,53.34,34.87,346,8.28,100 g,81,50.96,1,1
8166,46430,7261,White Chocolate with Cereal,17,516,63.18,27.46,260,5.94,100 g,219,51.58,6,7
8167,46436,7262,Reduced Calorie Salted Vegetable Oil-Butter Spread Tub,3,450,1.0,50.0,37,1.0,100 g,607,0.0,71,0
8168,46441,7263,Corn Oil,0,884,0.0,100.0,0,0.0,100 g,0,0.0,0,0
8169,46446,7264,Corn and Canola Oil,0,884,0.0,100.0,0,0.0,100 g,0,0.0,0,0
8170,46451,7265,"Canola, Soybean and Sunflower Oil",0,884,0.0,100.0,0,0.0,100 g,0,0.0,0,0
8171,46456,7266,Soybean Oil,0,884,0.0,100.0,0,0.0,100 g,0,0.0,0,0
8172,46461,7267,Fruit Dressing (made with Fruit Juice and Cream),3,208,20.6,12.91,112,3.21,100 g,111,16.96,11,24
8173,46466,7268,Mayonnaise (made with Yogurt),10,109,8.28,6.84,140,3.86,100 g,450,4.15,5,3
8174,46472,7269,Creamy Dressing (made with Sour Cream and/or Buttermilk and Oil),1,487,4.77,52.62,25,0.34,100 g,1181,4.18,1,0
8175,46477,7270,Reduced Calorie Blue or Roquefort Cheese Dressing,7,86,13.2,2.7,51,2.1,100 g,1610,3.6,5,0
8176,46480,7272,Chocolate Flavored Caramel Roll,0,172,43.32,0.04,30,1.11,100 g,40,41.57,0,0
8177,46488,7273,Mexican Chocolate (Tablet),4,387,87.73,3.31,116,1.59,100 g,44,56.4,0,0
8178,46491,7274,Chocolate Covered Coconut Candy,3,426,77.41,15.59,397,3.64,100 g,3,69.4,0,0
8179,46508,7275,Puerto Rican Style Coconut Candy,2,486,58.59,26.6,321,4.6,100 g,145,46.19,0,1
8180,46512,7275,Puerto Rican Style Coconut Candy,1,408,74.66,13.64,152,1.31,100 g,9,73.35,0,3
8181,46528,7277,Candied Fruit Peel,0,374,93.42,0.01,4,0.0,100 g,16,88.9,0,0
8182,46531,7277,Candied Fruit Peel,2,321,82.74,0.07,57,0.35,100 g,98,80.63,0,0
8183,46538,7279,Soft Fruit Confections,8,379,58.08,18.1,541,4.17,100 g,18,45.05,0,3
8184,46541,7279,Soft Fruit Confections,2,390,73.81,9.52,82,2.31,100 g,131,45.95,0,0
8185,46547,7281,Tamarind Candy,14,475,69.33,21.04,289,3.68,100 g,176,55.31,1,77
8186,46553,7281,Tamarind Candy,7,254,66.29,0.68,586,2.92,100 g,191,60.88,3,5
8187,46559,7282,Fruit Snack Candy (with Added Vitamin C),2,359,82.77,2.68,164,1.0,100 g,403,57.54,1,193
8188,46564,7283,Chocolate Fudge,5,411,76.48,10.41,131,2.39,100 g,47,73.76,3,0
8189,46569,7284,Vanilla Fudge,3,384,82.28,5.44,46,1.05,100 g,51,79.77,3,0
8190,46574,7285,Divinity Fudge,1,399,83.21,7.72,86,4.24,100 g,63,69.26,0,0
8191,46580,7287,100 Grand Bar,5,464,61.8,25.0,356,7.1,100 g,214,46.4,0,0
8192,46583,7288,Plain Halvah,7,447,71.5,18.8,214,2.81,100 g,200,54.1,2,0
8193,46586,7289,Chocolate Covered Halvah,2,522,57.56,31.87,145,7.98,100 g,18,53.14,1,0
8194,46589,7298,Chocolate Covered Nuts (Not Almonds or Peanuts),7,526,58.08,31.25,209,7.88,100 g,35,52.68,1,0
8195,46594,7299,M&M's Peanut Butter Chocolate Candies,16,582,38.82,44.95,507,11.18,100 g,42,27.48,2,2
8196,46600,7300,Peanut Brittle,11,513,61.0,25.5,390,9.8,100 g,126,48.92,1,2
8197,46607,7300,Peanut Brittle,3,486,71.24,18.98,168,7.57,100 g,445,51.33,3,0
8198,46611,7302,Chocolate Covered Peanut Butter,11,526,51.12,32.45,396,13.07,100 g,132,45.1,1,0
8199,46625,7303,Reese's Peanut Butter Cup,8,509,57.63,28.02,358,11.46,100 g,188,51.22,1,0
8200,46635,7304,Reese's Pieces,8,515,55.36,30.53,343,10.24,100 g,314,47.17,1,1
8201,46640,7305,Pralines,7,497,59.86,24.77,359,12.46,100 g,194,53.25,0,0
8202,46644,7305,Pralines,11,402,76.7,11.37,354,2.06,100 g,323,74.71,3,0
8203,46649,7306,Carob Covered Raisins,16,400,69.57,13.44,700,5.2,100 g,51,56.17,0,3
8204,46654,7307,Yogurt Covered Raisins,12,393,72.78,11.61,556,4.25,100 g,43,60.52,0,3
8205,46658,7308,Sesame Crunch (Sahadi),66,517,50.3,33.3,322,11.6,100 g,167,31.17,0,0
8206,46718,7310,Butterscotch Hard Candy,0,396,98.9,0.0,5,0.0,100 g,44,58.97,0,0
8207,46721,7310,Butterscotch Hard Candy,0,391,90.4,3.3,3,0.03,100 g,391,80.46,2,0
8208,46730,7312,M&M's Plain Chocolate Candies,0,405,90.64,4.37,9,0.19,100 g,16,76.02,0,112
8210,46743,7314,Chocolate Covered Toffee,11,492,71.21,21.13,203,4.33,100 g,61,63.66,2,1
8211,46758,7315,Liquid Filled Wax Candy,15,428,73.1,14.02,259,5.48,100 g,203,62.44,2,1
8212,46763,7316,Dietetic or Low Calorie Gumdrops,0,126,32.53,0.0,1,0.0,100 g,1,32.5,0,0
8213,46767,7316,Dietetic or Low Calorie Gumdrops,0,162,88.0,0.2,0,0.0,100 g,7,70.0,0,0
8214,46778,7318,Dietetic or Low Calorie Mints,0,375,93.4,0.0,0,0.0,100 g,0,93.0,0,0
8215,46781,7318,Dietetic or Low Calorie Mints,0,375,93.4,0.0,0,0.0,100 g,0,93.0,0,0
8216,46785,7319,Chewing Gum,1,258,80.44,0.35,1,0.0,100 g,4,33.04,0,0
8217,46796,7320,Coffee (made from Ground),0,1,0.0,0.02,49,0.12,100 g,2,0.0,0,0
8218,46801,7321,Cooked-Type Boiled Dressing,8,157,14.9,9.5,121,4.2,100 g,734,9.07,3,1
8219,46806,7322,Sweet and Sour Dressing,0,15,3.7,0.0,33,0.1,100 g,208,3.7,0,14
8220,46812,7323,Low Calorie French Dressing,1,232,29.28,13.46,107,0.58,100 g,804,15.95,11,0
8221,46817,7324,"Milk, Vinegar and Artificial Sweetener Dressing",14,81,6.27,3.84,189,3.48,100 g,56,5.94,2,2
8222,46823,7326,Hard Sauce,0,100,96.0,0.0,0,0.0,100 g,0,0.0,0,0
8223,46827,7326,Hard Sauce,1,456,62.41,24.09,8,0.25,100 g,171,61.35,15,0
8224,46831,7327,Caramel with Nuts,13,412,70.03,14.39,239,5.77,100 g,218,58.57,1,1
8226,46841,7329,Puerto Rican Style Pineapple Candy,2,329,85.13,0.14,173,0.65,100 g,2,83.83,1,16
8227,46880,7331,Coffee,2,397,83.62,8.1,33,0.82,100 g,117,61.88,0,66
8228,46890,7331,Coffee,0,1,0.04,0.02,47,0.12,100 g,2,0.0,0,0
8229,46896,7332,"Coffee (made From Ground, Equal Parts Regular and Decaffeinated)",0,0,0.0,0.01,52,0.11,100 g,2,0.0,0,0
8230,46902,7333,Mexican Coffee Unsweetened,0,1,0.0,0.02,49,0.12,100 g,2,0.0,0,0
8231,46908,7334,Mexican Coffee Sweetened,1,28,6.92,0.02,70,0.11,100 g,5,6.84,0,0
8232,46914,7335,Mexican Coffee Decaffeinated Unsweetened,0,0,0.0,0.0,54,0.1,100 g,2,0.0,0,0
8233,46920,7336,Flavored Coffee (made From Ground),0,1,0.0,0.02,49,0.12,100 g,2,0.0,0,0
8234,46928,7337,Latte Coffee,8,33,3.03,1.35,136,2.16,100 g,31,3.32,2,0
8235,46936,7338,Mocha Coffee,7,81,13.78,1.88,152,2.25,100 g,41,11.32,2,0
8236,46943,7347,Instant Coffee Decaffeinated and Chicory (made From Powdered),0,2,0.39,0.0,32,0.11,100 g,2,0.0,0,0
8237,46949,7348,Regular Coffee with Cereal,0,2,0.38,0.0,32,0.11,100 g,2,0.0,0,0
8238,46955,7349,Decaffeinated Coffee with Cereal,0,2,0.39,0.0,32,0.11,100 g,2,0.0,0,0
8239,46965,7350,Cappuccino,6,31,2.42,1.66,97,1.7,100 g,21,2.67,1,0
8240,46969,7351,Instant Coffee (Dry Powder),14,241,41.1,0.5,3535,12.2,100 g,37,0.0,0,0
8241,46973,7352,"Instant Coffee (Decaffeinated, Dry Powder)",14,224,42.6,0.2,3501,11.6,100 g,23,0.0,0,0
8242,46977,7353,Instant Coffee Decaffeinated and Chicory (Dry Powder),14,224,42.6,0.2,3501,11.6,100 g,23,0.0,0,0
8243,46981,7354,"Instant Coffee and Cocoa (Mocha) (Dry Mix, with Whitener and Low Calorie Sweetener)",6,257,71.4,13.21,1856,9.0,100 g,500,34.98,0,0
8244,46985,7355,"Instant Coffee (Dry Powder, with Whitener and Sugar)",8,445,75.81,14.1,1008,3.8,100 g,368,55.45,0,0
8245,46991,7356,Postum,0,6,1.3,0.04,41,0.1,100 g,4,0.08,0,0
8246,46997,7357,Cereal Beverage,0,5,1.0,0.03,31,0.08,100 g,3,0.06,0,0
8247,47003,7358,Instant Cereal Beverage with Beet Roots,0,5,1.0,0.03,31,0.08,100 g,3,0.06,0,0
8248,47007,7359,Rice Beverage,1,59,11.42,0.85,20,1.28,100 g,34,0.17,0,0
8249,47013,7360,Decaffeinated Tea Unsweetened,0,1,0.3,0.0,37,0.0,100 g,3,0.0,0,0
8250,47021,7361,Decaffeinated Tea Presweetened with Sugar,0,20,5.3,0.0,35,0.0,100 g,3,5.01,0,0
8251,47027,7362,Leaf Tea Unsweetened,0,1,0.3,0.0,37,0.0,100 g,3,0.0,0,0
8252,47033,7363,Leaf Tea Presweetened,0,20,5.3,0.0,35,0.0,100 g,3,5.01,0,0
8253,47039,7364,"Leaf Tea Decaffeinated, Presweetened with Low Calorie Sweetener",0,3,0.67,0.0,37,0.01,100 g,3,0.34,0,0
8254,47045,7365,"Tea (made From Frozen Concentrate, Decaffeinated, Presweetened with Low Calorie Sweetener)",0,3,0.67,0.0,37,0.01,100 g,3,0.34,0,0
8255,47051,7367,White Sugar and Water Syrup,1,279,65.1,1.13,224,2.1,100 g,72,49.65,0,0
8256,47055,7367,White Sugar and Water Syrup,0,126,32.53,0.0,1,0.0,100 g,1,32.5,0,0
8257,47061,7369,Brown Sugar and Water Syrup,0,266,69.39,0.0,1,0.0,100 g,1,59.42,0,0
8258,47065,7369,Brown Sugar and Water Syrup,3,122,31.52,0.0,112,0.0,100 g,14,31.15,0,0
8259,47071,7370,Maple and Corn and/or Cane Pancake Syrup Blends,1,265,69.6,0.1,6,0.0,100 g,61,42.0,0,0
8260,47076,7371,Brown Sugar Liquid,6,262,67.59,0.0,240,0.0,100 g,27,66.81,0,0
8261,47081,7372,Marshmallow Topping,0,322,79.0,0.3,5,0.8,100 g,80,46.8,0,0
8262,47086,7373,Fudge Type Thick Peanut Butter Topping,7,290,56.14,8.53,439,6.96,100 g,28,18.32,0,1
8263,47091,7374,Milk Chocolate with Cereal Topping,12,612,44.38,48.55,240,4.41,100 g,102,38.5,3,0
8264,47096,7375,Reduced Sugar Jelly,1,179,46.1,0.03,71,0.3,100 g,2,45.3,0,0
8265,47103,7377,Gelatin Dessert with Cream Cheese,0,62,14.19,0.0,1,1.22,100 g,75,13.49,0,0
8266,47107,7377,Gelatin Dessert with Cream Cheese,1,83,13.35,2.55,10,1.68,100 g,91,12.52,2,0
8267,47112,7378,Gelatin Dessert with Fruit and Sour Cream,2,108,21.74,2.52,114,1.41,100 g,48,18.81,2,25
8268,47117,7379,Gelatin Dessert with Fruit and Whipped Topping,1,103,16.59,4.03,102,1.53,100 g,44,13.79,1,5
8269,47120,7380,"Diet Gelatin Powder (Sweetened with Low Calorie Sweetener, Dry)",1,198,80.21,0.0,14,15.67,100 g,862,0.0,0,0
8270,47125,7381,Diet Gelatin Dessert with Cream Cheese (Sweetened with Low Calorie Sweetener),1,51,1.85,4.72,16,1.31,100 g,58,0.03,4,0
8271,47130,7382,Diet Gelatin Dessert with Sour Cream (Sweetened with Low Calorie Sweetener),3,56,4.33,3.8,38,1.38,100 g,48,1.07,0,0
8272,47135,7383,Diet Gelatin Dessert with Fruit and Sour Cream (Sweetened with Low Calorie Sweetener),2,65,14.5,2.05,132,2.07,100 g,81,4.91,1,24
8273,47140,7384,Diet Gelatin Dessert with Fruit and Vegetables (Sweetened with Low Calorie Sweetener),1,47,7.0,2.38,78,0.95,100 g,16,4.66,1,5
8274,47145,7385,Diet Gelatin Dessert with Fruit and Whipped Topping (Sweetened with Low Calorie Sweetener),1,46,10.12,0.59,93,0.86,100 g,38,5.51,0,5
8275,47150,7386,Haupia (Coconut Pudding),1,272,23.57,20.41,226,1.98,100 g,83,14.74,0,4
8276,47160,7387,Ice Pop,0,79,19.23,0.24,15,0.0,100 g,7,13.66,0,1
8277,47165,7396,Chocolate Fudge with Nuts,5,461,67.96,18.93,180,4.38,100 g,41,63.92,3,0
8278,47170,7397,Peanut Butter Fudge,4,435,66.72,16.59,196,7.02,100 g,152,62.26,3,0
8279,47175,7398,Vanilla Fudge with Nuts,4,435,74.74,13.68,100,3.0,100 g,46,71.0,3,0
8280,47192,7399,Chocolate Coated Candy Caramel and Nut Fudge,8,462,65.4,23.1,324,7.7,100 g,231,50.0,1,0
8281,47205,7401,Licorice,7,482,62.68,23.98,347,8.78,100 g,225,47.19,1,1
8282,47223,7402,Plain Nougat,0,375,93.55,0.05,37,0.0,100 g,50,70.0,0,0
8283,47228,7403,Chocolate Covered with Caramel Nougat,3,398,92.39,1.67,105,3.33,100 g,33,83.33,0,1
